markets,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,ids,popularity
185.0,3ErHVJMsxTq2lLSmnONBm9,258146.0,0.665,0.362,0.364,0.0,0.118,-7.521,0.0368,75.663,0.296,11.0,1.0,4.0,1.0,3ErHVJMsxTq2lLSmnONBm9,51.0
185.0,3ErHVJMsxTq2lLSmnONBm9,258146.0,0.665,0.362,0.364,0.0,0.118,-7.521,0.0368,75.663,0.296,11.0,1.0,4.0,1.0,3ErHVJMsxTq2lLSmnONBm9,48.0
185.0,3ErHVJMsxTq2lLSmnONBm9,258146.0,0.665,0.362,0.364,0.0,0.118,-7.521,0.0368,75.663,0.296,11.0,1.0,4.0,1.0,3ErHVJMsxTq2lLSmnONBm9,47.0
183.0,1LZEQNv7sE11VDY3SdxQeN,285373.0,0.032,0.703,0.827,0.00636,0.179,-7.179,0.0343,103.564,0.944,10.0,0.0,4.0,1.0,1LZEQNv7sE11VDY3SdxQeN,77.0
183.0,1LZEQNv7sE11VDY3SdxQeN,285373.0,0.032,0.703,0.827,0.00636,0.179,-7.179,0.0343,103.564,0.944,10.0,0.0,4.0,1.0,1LZEQNv7sE11VDY3SdxQeN,78.0
183.0,1LZEQNv7sE11VDY3SdxQeN,285373.0,0.032,0.703,0.827,0.00636,0.179,-7.179,0.0343,103.564,0.944,10.0,0.0,4.0,1.0,1LZEQNv7sE11VDY3SdxQeN,74.0
184.0,73jBynjsVtofjRpdpRAJGk,201330.0,0.0463,0.387,0.906,5.07e-05,0.398,-5.353,0.0781,143.039,0.334,11.0,0.0,4.0,1.0,73jBynjsVtofjRpdpRAJGk,73.0
184.0,73jBynjsVtofjRpdpRAJGk,201330.0,0.0463,0.387,0.906,5.07e-05,0.398,-5.353,0.0781,143.039,0.334,11.0,0.0,4.0,1.0,73jBynjsVtofjRpdpRAJGk,74.0
184.0,73jBynjsVtofjRpdpRAJGk,201330.0,0.0463,0.387,0.906,5.07e-05,0.398,-5.353,0.0781,143.039,0.334,11.0,0.0,4.0,1.0,73jBynjsVtofjRpdpRAJGk,71.0
184.0,73jBynjsVtofjRpdpRAJGk,201330.0,0.0463,0.387,0.906,5.07e-05,0.398,-5.353,0.0781,143.039,0.334,11.0,0.0,4.0,1.0,73jBynjsVtofjRpdpRAJGk,70.0
185.0,6GebWeCCtey5pbQepRYD6c,176212.0,0.00592,0.496,0.901,0.308,0.0725,-5.348,0.0709,150.079,0.289,5.0,0.0,4.0,1.0,6GebWeCCtey5pbQepRYD6c,44.0
185.0,5xUW4ugFxRJtCe7RLIdKvV,180820.0,0.0699,0.497,0.95,0.000129,0.22,-2.087,0.0336,150.024,0.557,10.0,1.0,4.0,1.0,5xUW4ugFxRJtCe7RLIdKvV,51.0
185.0,5TtSGhhCPt56x4ZPfg7DFq,147693.0,0.0957,0.714,0.766,0.00183,0.0595,-4.42,0.0365,114.964,0.665,6.0,1.0,4.0,1.0,5TtSGhhCPt56x4ZPfg7DFq,49.0
185.0,0uQBEPm8cAptCNmTWhio8o,161103.0,0.169,0.606,0.736,0.0,0.108,-5.512,0.0276,93.981,0.717,6.0,1.0,4.0,1.0,0uQBEPm8cAptCNmTWhio8o,35.0
185.0,0uQBEPm8cAptCNmTWhio8o,161103.0,0.169,0.606,0.736,0.0,0.108,-5.512,0.0276,93.981,0.717,6.0,1.0,4.0,1.0,0uQBEPm8cAptCNmTWhio8o,31.0
185.0,1fwMtpwCEJovQuyxSuHcAd,257519.0,0.313,0.757,0.707,0.0,0.122,-3.186,0.0316,113.992,0.62,0.0,1.0,4.0,1.0,1fwMtpwCEJovQuyxSuHcAd,37.0
185.0,34482S5nfxR441wcnVfrHi,243773.0,0.857,0.519,0.214,0.00214,0.118,-11.243,0.0298,144.432,0.229,5.0,1.0,4.0,1.0,34482S5nfxR441wcnVfrHi,47.0
183.0,5aMmmNxw4vgpc5XC6hK0zp,200840.0,0.359,0.582,0.592,0.0,0.0821,-6.424,0.0257,112.414,0.353,1.0,1.0,4.0,1.0,5aMmmNxw4vgpc5XC6hK0zp,61.0
185.0,08Uextujt6ZT2iQmSYAJfH,178053.0,0.603,0.393,0.558,4.85e-05,0.108,-9.429,0.0475,112.64,0.336,3.0,1.0,4.0,1.0,08Uextujt6ZT2iQmSYAJfH,45.0
185.0,08Uextujt6ZT2iQmSYAJfH,178053.0,0.603,0.393,0.558,4.85e-05,0.108,-9.429,0.0475,112.64,0.336,3.0,1.0,4.0,1.0,08Uextujt6ZT2iQmSYAJfH,42.0
185.0,56U7IcfF1h54ZxOPqjEnjq,205373.0,0.653,0.484,0.524,0.0,0.185,-4.514,0.0321,133.903,0.232,2.0,1.0,4.0,1.0,56U7IcfF1h54ZxOPqjEnjq,32.0
184.0,70kkdajctXSbqSMJbQO424,206893.0,0.541,0.651,0.466,0.0027,0.116,-9.403,0.0305,86.953,0.326,6.0,1.0,4.0,1.0,70kkdajctXSbqSMJbQO424,80.0
184.0,70kkdajctXSbqSMJbQO424,206893.0,0.541,0.651,0.466,0.0027,0.116,-9.403,0.0305,86.953,0.326,6.0,1.0,4.0,1.0,70kkdajctXSbqSMJbQO424,78.0
184.0,70kkdajctXSbqSMJbQO424,206893.0,0.541,0.651,0.466,0.0027,0.116,-9.403,0.0305,86.953,0.326,6.0,1.0,4.0,1.0,70kkdajctXSbqSMJbQO424,77.0
184.0,70kkdajctXSbqSMJbQO424,206893.0,0.541,0.651,0.466,0.0027,0.116,-9.403,0.0305,86.953,0.326,6.0,1.0,4.0,1.0,70kkdajctXSbqSMJbQO424,76.0
185.0,5JcSyYpBdqCmjJyVlKh7Yg,221578.0,0.117,0.258,0.921,1.24e-05,0.128,-3.912,0.146,157.797,0.193,6.0,0.0,3.0,1.0,5JcSyYpBdqCmjJyVlKh7Yg,56.0
185.0,05bETZtzSdUI5fconFIKRX,217503.0,0.00934,0.48,0.981,1.5e-05,0.425,-1.571,0.0796,159.951,0.471,5.0,0.0,4.0,1.0,05bETZtzSdUI5fconFIKRX,53.0
185.0,0gSAxSvAApQc71cTpoXDFu,182666.0,0.0108,0.585,0.719,0.0,0.0494,-3.231,0.0307,76.989,0.479,5.0,1.0,4.0,1.0,0gSAxSvAApQc71cTpoXDFu,52.0
185.0,0gSAxSvAApQc71cTpoXDFu,182666.0,0.0108,0.585,0.719,0.0,0.0494,-3.231,0.0307,76.989,0.479,5.0,1.0,4.0,1.0,0gSAxSvAApQc71cTpoXDFu,48.0
185.0,56U7IcfF1h54ZxOPqjEnjq,198373.0,0.622,0.352,0.505,0.0,0.384,-5.65,0.0436,133.26,0.275,1.0,1.0,4.0,1.0,56U7IcfF1h54ZxOPqjEnjq,32.0
184.0,2bA6fzP0lMAQ4kz6CF61w8,227840.0,0.266,0.68,0.87,0.0,0.109,-4.461,0.0393,119.078,0.645,5.0,1.0,4.0,1.0,2bA6fzP0lMAQ4kz6CF61w8,73.0
185.0,5JcSyYpBdqCmjJyVlKh7Yg,165003.0,0.000367,0.5,0.82,0.581,0.289,-6.271,0.0899,160.009,0.145,1.0,1.0,3.0,1.0,5JcSyYpBdqCmjJyVlKh7Yg,56.0
185.0,4f0OXMMSxr0r8Ztx6CdpAl,184000.0,0.00171,0.292,0.947,0.593,0.191,-4.449,0.0906,150.101,0.0859,1.0,1.0,4.0,1.0,4f0OXMMSxr0r8Ztx6CdpAl,59.0
184.0,0VMFTqmv0hYlWruyBERT95,160782.0,0.185,0.582,0.658,0.0,0.069,-3.547,0.298,179.955,0.578,10.0,1.0,4.0,1.0,0VMFTqmv0hYlWruyBERT95,59.0
185.0,0IdsdNuZXciBVnTTNjJS3A,237076.0,0.413,0.533,0.622,0.00251,0.428,-6.902,0.0344,136.678,0.304,2.0,1.0,4.0,1.0,0IdsdNuZXciBVnTTNjJS3A,15.0
185.0,4e9TBaTlI3LVQz3tkTYC0I,146866.0,0.218,0.658,0.865,0.0,0.264,-4.282,0.0354,152.029,0.826,11.0,1.0,4.0,1.0,4e9TBaTlI3LVQz3tkTYC0I,56.0
185.0,4e9TBaTlI3LVQz3tkTYC0I,146866.0,0.218,0.658,0.865,0.0,0.264,-4.282,0.0354,152.029,0.826,11.0,1.0,4.0,1.0,4e9TBaTlI3LVQz3tkTYC0I,53.0
183.0,59FrDXDVJz0EKqYg39dnT2,201612.0,0.0361,0.646,0.683,0.000212,0.105,-7.242,0.0275,134.984,0.711,0.0,1.0,4.0,1.0,59FrDXDVJz0EKqYg39dnT2,68.0
183.0,7n2Ycct7Beij7Dj7meI4X0,237680.0,0.0514,0.702,0.913,3.72e-06,0.166,-2.977,0.0374,137.981,0.735,11.0,1.0,4.0,1.0,7n2Ycct7Beij7Dj7meI4X0,81.0
183.0,7n2Ycct7Beij7Dj7meI4X0,237680.0,0.0514,0.702,0.913,3.72e-06,0.166,-2.977,0.0374,137.981,0.735,11.0,1.0,4.0,1.0,7n2Ycct7Beij7Dj7meI4X0,79.0
183.0,7n2Ycct7Beij7Dj7meI4X0,237680.0,0.0514,0.702,0.913,3.72e-06,0.166,-2.977,0.0374,137.981,0.735,11.0,1.0,4.0,1.0,7n2Ycct7Beij7Dj7meI4X0,77.0
185.0,66lH4jAE7pqPlOlzUKbwA0,191693.0,0.153,0.333,0.907,0.0,0.395,-3.191,0.0959,187.826,0.353,0.0,1.0,4.0,1.0,66lH4jAE7pqPlOlzUKbwA0,68.0
185.0,66lH4jAE7pqPlOlzUKbwA0,191693.0,0.153,0.333,0.907,0.0,0.395,-3.191,0.0959,187.826,0.353,0.0,1.0,4.0,1.0,66lH4jAE7pqPlOlzUKbwA0,69.0
185.0,66lH4jAE7pqPlOlzUKbwA0,191693.0,0.153,0.333,0.907,0.0,0.395,-3.191,0.0959,187.826,0.353,0.0,1.0,4.0,1.0,66lH4jAE7pqPlOlzUKbwA0,65.0
185.0,0IdYRFTswLdsGwSnzOaGNF,221333.0,0.13,0.499,0.825,0.0,0.306,-5.146,0.177,185.069,0.753,6.0,1.0,4.0,1.0,0IdYRFTswLdsGwSnzOaGNF,54.0
185.0,56x8mYvS3cyDGAi8N2FxbB,185906.0,0.0379,0.678,0.839,0.0,0.0742,-3.617,0.0394,104.952,0.772,7.0,1.0,4.0,1.0,56x8mYvS3cyDGAi8N2FxbB,61.0
185.0,4l7mkcB0cZgIQrcd2AsQI3,257026.0,0.256,0.396,0.478,0.0,0.148,-5.386,0.0313,144.06,0.207,8.0,0.0,4.0,1.0,4l7mkcB0cZgIQrcd2AsQI3,32.0
185.0,4l7mkcB0cZgIQrcd2AsQI3,257026.0,0.256,0.396,0.478,0.0,0.148,-5.386,0.0313,144.06,0.207,8.0,0.0,4.0,1.0,4l7mkcB0cZgIQrcd2AsQI3,33.0
185.0,4l7mkcB0cZgIQrcd2AsQI3,257026.0,0.256,0.396,0.478,0.0,0.148,-5.386,0.0313,144.06,0.207,8.0,0.0,4.0,1.0,4l7mkcB0cZgIQrcd2AsQI3,30.0
183.0,32WkQRZEVKSzVAAYqukAEA,224866.0,0.511,0.588,0.684,0.0,0.141,-5.154,0.0288,85.993,0.12,1.0,1.0,4.0,1.0,32WkQRZEVKSzVAAYqukAEA,66.0
183.0,32WkQRZEVKSzVAAYqukAEA,224866.0,0.511,0.588,0.684,0.0,0.141,-5.154,0.0288,85.993,0.12,1.0,1.0,4.0,1.0,32WkQRZEVKSzVAAYqukAEA,63.0
184.0,4sIl4BTo9l9KqEi0Y3RE72,181053.0,0.434,0.639,0.427,1.14e-05,0.0903,-6.512,0.0368,139.899,0.322,0.0,1.0,4.0,1.0,4sIl4BTo9l9KqEi0Y3RE72,64.0
184.0,4sIl4BTo9l9KqEi0Y3RE72,181053.0,0.434,0.639,0.427,1.14e-05,0.0903,-6.512,0.0368,139.899,0.322,0.0,1.0,4.0,1.0,4sIl4BTo9l9KqEi0Y3RE72,60.0
185.0,6pBNfggcZZDCmb0p92OnGn,182493.0,0.323,0.34,0.652,0.0,0.201,-6.982,0.0427,88.783,0.464,9.0,1.0,4.0,1.0,6pBNfggcZZDCmb0p92OnGn,59.0
182.0,2VIoWte1HPDbZ2WqHd2La7,176293.0,0.55,0.584,0.367,1.38e-05,0.0818,-9.638,0.0328,120.175,0.588,6.0,0.0,4.0,1.0,2VIoWte1HPDbZ2WqHd2La7,60.0
185.0,6O7LgtO6NKOOOudzRayUfJ,207826.0,0.19,0.72,0.73,3.44e-06,0.192,-4.205,0.0237,104.017,0.55,8.0,1.0,4.0,1.0,6O7LgtO6NKOOOudzRayUfJ,36.0
0.0,4f0OXMMSxr0r8Ztx6CdpAl,310776.0,0.000461,0.357,0.883,0.00801,0.251,-6.155,0.139,150.17,0.169,7.0,1.0,4.0,1.0,4f0OXMMSxr0r8Ztx6CdpAl,59.0
1.0,0LklyUMMUhpIjMgYHlV0hN,172880.0,0.00382,0.536,0.811,1.65e-05,0.116,-5.957,0.0893,82.043,0.761,11.0,0.0,4.0,1.0,0LklyUMMUhpIjMgYHlV0hN,48.0
1.0,0LklyUMMUhpIjMgYHlV0hN,172880.0,0.00382,0.536,0.811,1.65e-05,0.116,-5.957,0.0893,82.043,0.761,11.0,0.0,4.0,1.0,0LklyUMMUhpIjMgYHlV0hN,49.0
166.0,1uNFoZAHBGtllmzznpCI3s,200786.0,0.0797,0.655,0.76,0.0,0.299,-3.669,0.045,99.947,0.409,0.0,0.0,4.0,1.0,1uNFoZAHBGtllmzznpCI3s,89.0
166.0,1uNFoZAHBGtllmzznpCI3s,200786.0,0.0797,0.655,0.76,0.0,0.299,-3.669,0.045,99.947,0.409,0.0,0.0,4.0,1.0,1uNFoZAHBGtllmzznpCI3s,87.0
166.0,1uNFoZAHBGtllmzznpCI3s,200786.0,0.0797,0.655,0.76,0.0,0.299,-3.669,0.045,99.947,0.409,0.0,0.0,4.0,1.0,1uNFoZAHBGtllmzznpCI3s,86.0
166.0,1uNFoZAHBGtllmzznpCI3s,200786.0,0.0797,0.655,0.76,0.0,0.299,-3.669,0.045,99.947,0.409,0.0,0.0,4.0,1.0,1uNFoZAHBGtllmzznpCI3s,85.0
185.0,4T0Chh3DGxJrEs3gM0biqg,173466.0,0.238,0.709,0.985,1.96e-06,0.0935,-2.288,0.104,119.991,0.845,0.0,0.0,4.0,1.0,4T0Chh3DGxJrEs3gM0biqg,36.0
184.0,7gs4gtPp3xC3flmP0pauVd,214546.0,0.185,0.301,0.737,5.44e-05,0.368,-5.541,0.0461,149.217,0.225,9.0,1.0,4.0,1.0,7gs4gtPp3xC3flmP0pauVd,33.0
185.0,718COspgdWOnwOFpJHRZHS,222533.0,0.0153,0.464,0.813,0.0,0.254,-6.185,0.0416,75.977,0.515,10.0,1.0,4.0,1.0,718COspgdWOnwOFpJHRZHS,84.0
185.0,718COspgdWOnwOFpJHRZHS,222533.0,0.0153,0.464,0.813,0.0,0.254,-6.185,0.0416,75.977,0.515,10.0,1.0,4.0,1.0,718COspgdWOnwOFpJHRZHS,81.0
185.0,6b0Wy4mw8ePj9w2EX3s4V3,233377.0,0.7,0.581,0.225,0.0,0.11,-11.588,0.0478,119.603,0.522,1.0,1.0,4.0,1.0,6b0Wy4mw8ePj9w2EX3s4V3,42.0
184.0,3GS6aA2KRewQL4VhUtIpet,210946.0,0.775,0.51,0.445,0.0,0.0805,-5.384,0.0321,65.221,0.225,2.0,1.0,4.0,1.0,3GS6aA2KRewQL4VhUtIpet,34.0
185.0,79Xp2rRN7wdsaTJgttdX3K,219300.0,0.897,0.375,0.282,0.00168,0.0952,-11.761,0.0409,77.656,0.295,4.0,1.0,4.0,1.0,79Xp2rRN7wdsaTJgttdX3K,54.0
183.0,21E3waRsmPlU7jZsS13rcj,232000.0,0.52,0.673,0.681,0.0,0.235,-5.693,0.118,171.864,0.707,1.0,1.0,4.0,1.0,21E3waRsmPlU7jZsS13rcj,80.0
183.0,21E3waRsmPlU7jZsS13rcj,232000.0,0.52,0.673,0.681,0.0,0.235,-5.693,0.118,171.864,0.707,1.0,1.0,4.0,1.0,21E3waRsmPlU7jZsS13rcj,81.0
183.0,21E3waRsmPlU7jZsS13rcj,232000.0,0.52,0.673,0.681,0.0,0.235,-5.693,0.118,171.864,0.707,1.0,1.0,4.0,1.0,21E3waRsmPlU7jZsS13rcj,77.0
184.0,39NR3AUhpbbqKM33vWn2fp,335480.0,0.0377,0.557,0.886,0.108,0.163,-5.356,0.0302,96.989,0.545,6.0,1.0,4.0,1.0,39NR3AUhpbbqKM33vWn2fp,62.0
184.0,39NR3AUhpbbqKM33vWn2fp,335480.0,0.0377,0.557,0.886,0.108,0.163,-5.356,0.0302,96.989,0.545,6.0,1.0,4.0,1.0,39NR3AUhpbbqKM33vWn2fp,60.0
184.0,39NR3AUhpbbqKM33vWn2fp,335480.0,0.0377,0.557,0.886,0.108,0.163,-5.356,0.0302,96.989,0.545,6.0,1.0,4.0,1.0,39NR3AUhpbbqKM33vWn2fp,59.0
185.0,5rHUhS9Ya0S63WI9LFmCSx,188942.0,0.814,0.469,0.284,0.0,0.103,-10.177,0.0446,133.685,0.403,9.0,0.0,4.0,1.0,5rHUhS9Ya0S63WI9LFmCSx,37.0
185.0,5rHUhS9Ya0S63WI9LFmCSx,188942.0,0.814,0.469,0.284,0.0,0.103,-10.177,0.0446,133.685,0.403,9.0,0.0,4.0,1.0,5rHUhS9Ya0S63WI9LFmCSx,34.0
185.0,1I7oHjCjMrMUz66v67yJJu,171786.0,0.658,0.208,0.442,0.555,0.131,-13.192,0.0308,82.067,0.534,1.0,1.0,5.0,1.0,1I7oHjCjMrMUz66v67yJJu,48.0
185.0,5oihNt5Zntgh1XIsDqOGq5,262870.0,0.681,0.324,0.518,0.0,0.176,-5.663,0.0346,133.182,0.162,7.0,0.0,4.0,1.0,5oihNt5Zntgh1XIsDqOGq5,32.0
184.0,12AUp9oqeJDhNfO6IhQiNi,252970.0,0.807,0.513,0.359,0.0,0.0861,-7.442,0.0285,139.991,0.144,2.0,1.0,4.0,1.0,12AUp9oqeJDhNfO6IhQiNi,40.0
185.0,6yJCxee7QumYr820xdIsjo,208213.0,0.443,0.686,0.576,1.66e-05,0.212,-6.633,0.0284,83.969,0.72,1.0,1.0,4.0,1.0,6yJCxee7QumYr820xdIsjo,72.0
185.0,3VOan0TuiwkfjnPLDXBPbG,200720.0,0.61,0.424,0.616,0.0,0.193,-4.278,0.0329,135.535,0.283,0.0,1.0,4.0,1.0,3VOan0TuiwkfjnPLDXBPbG,22.0
185.0,7sKxqpSqbIzphAKAhrqvlf,161853.0,0.111,0.647,0.765,0.0,0.315,-6.459,0.06,79.994,0.855,1.0,1.0,4.0,1.0,7sKxqpSqbIzphAKAhrqvlf,62.0
185.0,7sKxqpSqbIzphAKAhrqvlf,161853.0,0.111,0.647,0.765,0.0,0.315,-6.459,0.06,79.994,0.855,1.0,1.0,4.0,1.0,7sKxqpSqbIzphAKAhrqvlf,60.0
185.0,3IunaFjvNKj98JW89JYv9u,181586.0,0.135,0.714,0.68,1.82e-06,0.229,-5.989,0.026,108.001,0.934,3.0,1.0,4.0,1.0,3IunaFjvNKj98JW89JYv9u,60.0
185.0,3IunaFjvNKj98JW89JYv9u,181586.0,0.135,0.714,0.68,1.82e-06,0.229,-5.989,0.026,108.001,0.934,3.0,1.0,4.0,1.0,3IunaFjvNKj98JW89JYv9u,56.0
185.0,1kTrYYWMLQsBKlbINUg1Su,213855.0,0.799,0.566,0.287,0.0,0.106,-7.792,0.0413,65.337,0.341,9.0,1.0,4.0,1.0,1kTrYYWMLQsBKlbINUg1Su,30.0
184.0,7x8nK0m0cP2ksQf0mjWdPS,254466.0,0.00495,0.423,0.73,1.13e-05,0.238,-5.566,0.032,205.972,0.66,9.0,1.0,4.0,1.0,7x8nK0m0cP2ksQf0mjWdPS,68.0
184.0,7x8nK0m0cP2ksQf0mjWdPS,254466.0,0.00495,0.423,0.73,1.13e-05,0.238,-5.566,0.032,205.972,0.66,9.0,1.0,4.0,1.0,7x8nK0m0cP2ksQf0mjWdPS,64.0
4.0,2FXC3k01G6Gw61bmprjgqS,251424.0,0.0295,0.741,0.62,0.000809,0.0398,-5.505,0.0412,117.038,0.934,10.0,1.0,4.0,1.0,2FXC3k01G6Gw61bmprjgqS,85.0
4.0,2FXC3k01G6Gw61bmprjgqS,251424.0,0.0295,0.741,0.62,0.000809,0.0398,-5.505,0.0412,117.038,0.934,10.0,1.0,4.0,1.0,2FXC3k01G6Gw61bmprjgqS,86.0
4.0,2FXC3k01G6Gw61bmprjgqS,251424.0,0.0295,0.741,0.62,0.000809,0.0398,-5.505,0.0412,117.038,0.934,10.0,1.0,4.0,1.0,2FXC3k01G6Gw61bmprjgqS,87.0
4.0,2FXC3k01G6Gw61bmprjgqS,251424.0,0.0295,0.741,0.62,0.000809,0.0398,-5.505,0.0412,117.038,0.934,10.0,1.0,4.0,1.0,2FXC3k01G6Gw61bmprjgqS,84.0
184.0,3lkwNhvm2fbh4q8CIe47n3,176087.0,0.287,0.633,0.641,0.0,0.0959,-7.946,0.0601,107.167,0.187,0.0,1.0,4.0,1.0,3lkwNhvm2fbh4q8CIe47n3,45.0
184.0,3lkwNhvm2fbh4q8CIe47n3,176087.0,0.287,0.633,0.641,0.0,0.0959,-7.946,0.0601,107.167,0.187,0.0,1.0,4.0,1.0,3lkwNhvm2fbh4q8CIe47n3,46.0
184.0,3lkwNhvm2fbh4q8CIe47n3,176087.0,0.287,0.633,0.641,0.0,0.0959,-7.946,0.0601,107.167,0.187,0.0,1.0,4.0,1.0,3lkwNhvm2fbh4q8CIe47n3,44.0
184.0,3lkwNhvm2fbh4q8CIe47n3,176087.0,0.287,0.633,0.641,0.0,0.0959,-7.946,0.0601,107.167,0.187,0.0,1.0,4.0,1.0,3lkwNhvm2fbh4q8CIe47n3,42.0
185.0,26dSoYclwsYLMAKD3tpOr4,211066.0,0.202,0.759,0.699,0.000131,0.443,-5.745,0.0307,92.96,0.907,0.0,0.0,4.0,1.0,26dSoYclwsYLMAKD3tpOr4,81.0
185.0,26dSoYclwsYLMAKD3tpOr4,211066.0,0.202,0.759,0.699,0.000131,0.443,-5.745,0.0307,92.96,0.907,0.0,0.0,4.0,1.0,26dSoYclwsYLMAKD3tpOr4,79.0
185.0,26dSoYclwsYLMAKD3tpOr4,211066.0,0.202,0.759,0.699,0.000131,0.443,-5.745,0.0307,92.96,0.907,0.0,0.0,4.0,1.0,26dSoYclwsYLMAKD3tpOr4,77.0
185.0,66lH4jAE7pqPlOlzUKbwA0,197453.0,0.0215,0.643,0.756,0.000268,0.101,-5.8,0.0305,90.001,0.934,6.0,0.0,4.0,1.0,66lH4jAE7pqPlOlzUKbwA0,68.0
185.0,66lH4jAE7pqPlOlzUKbwA0,197453.0,0.0215,0.643,0.756,0.000268,0.101,-5.8,0.0305,90.001,0.934,6.0,0.0,4.0,1.0,66lH4jAE7pqPlOlzUKbwA0,69.0
185.0,66lH4jAE7pqPlOlzUKbwA0,197453.0,0.0215,0.643,0.756,0.000268,0.101,-5.8,0.0305,90.001,0.934,6.0,0.0,4.0,1.0,66lH4jAE7pqPlOlzUKbwA0,65.0
185.0,76Fuve7XknoppOovQwARzY,249467.0,0.293,0.521,0.559,0.0,0.17,-4.972,0.0274,123.984,0.192,0.0,1.0,4.0,1.0,76Fuve7XknoppOovQwARzY,19.0
185.0,3vljSA6N2aSE8U3OhNFkPy,215760.0,0.39,0.469,0.436,2.55e-05,0.274,-7.256,0.0273,145.937,0.178,0.0,1.0,4.0,1.0,3vljSA6N2aSE8U3OhNFkPy,43.0
184.0,4MoAOfV4ROWofLG3a3hhBN,220880.0,0.0094,0.539,0.837,0.0,0.262,-3.458,0.0385,151.913,0.554,9.0,1.0,4.0,1.0,4MoAOfV4ROWofLG3a3hhBN,73.0
184.0,4MoAOfV4ROWofLG3a3hhBN,220880.0,0.0094,0.539,0.837,0.0,0.262,-3.458,0.0385,151.913,0.554,9.0,1.0,4.0,1.0,4MoAOfV4ROWofLG3a3hhBN,71.0
184.0,4MoAOfV4ROWofLG3a3hhBN,220880.0,0.0094,0.539,0.837,0.0,0.262,-3.458,0.0385,151.913,0.554,9.0,1.0,4.0,1.0,4MoAOfV4ROWofLG3a3hhBN,70.0
184.0,5EvFsr3kj42KNv97ZEnqij,227600.0,0.0561,0.853,0.606,0.0,0.313,-4.596,0.072,94.753,0.653,0.0,1.0,4.0,1.0,5EvFsr3kj42KNv97ZEnqij,72.0
184.0,5EvFsr3kj42KNv97ZEnqij,227600.0,0.0561,0.853,0.606,0.0,0.313,-4.596,0.072,94.753,0.653,0.0,1.0,4.0,1.0,5EvFsr3kj42KNv97ZEnqij,69.0
184.0,5EvFsr3kj42KNv97ZEnqij,227600.0,0.0561,0.853,0.606,0.0,0.313,-4.596,0.072,94.753,0.653,0.0,1.0,4.0,1.0,5EvFsr3kj42KNv97ZEnqij,68.0
185.0,5A0upF7YOXwWW0R5EuahcF,189406.0,0.0328,0.672,0.853,0.0,0.0924,-4.808,0.125,127.011,0.523,11.0,0.0,4.0,1.0,5A0upF7YOXwWW0R5EuahcF,54.0
185.0,7IrDIIq3j04exsiF3Z7CPg,257066.0,0.256,0.697,0.808,0.0,0.278,-5.594,0.165,149.975,0.644,5.0,1.0,4.0,1.0,7IrDIIq3j04exsiF3Z7CPg,51.0
185.0,7IrDIIq3j04exsiF3Z7CPg,257066.0,0.256,0.697,0.808,0.0,0.278,-5.594,0.165,149.975,0.644,5.0,1.0,4.0,1.0,7IrDIIq3j04exsiF3Z7CPg,49.0
185.0,7IrDIIq3j04exsiF3Z7CPg,257066.0,0.256,0.697,0.808,0.0,0.278,-5.594,0.165,149.975,0.644,5.0,1.0,4.0,1.0,7IrDIIq3j04exsiF3Z7CPg,48.0
185.0,5xUW4ugFxRJtCe7RLIdKvV,186991.0,0.0378,0.5,0.944,0.148,0.638,-1.975,0.0373,150.065,0.404,8.0,1.0,4.0,1.0,5xUW4ugFxRJtCe7RLIdKvV,51.0
185.0,7yAymwuYh9RcpX84GSNIq2,190264.0,0.74,0.529,0.525,0.0,0.129,-5.643,0.0465,141.971,0.293,2.0,1.0,4.0,1.0,7yAymwuYh9RcpX84GSNIq2,61.0
185.0,72LdkNVMGXuNd0FyRqqNhX,135337.0,0.613,0.587,0.583,0.000151,0.271,-9.267,0.098,79.989,0.481,6.0,0.0,4.0,1.0,72LdkNVMGXuNd0FyRqqNhX,9.0
185.0,5spFDEIIv5V1yEHxIBStKH,136448.0,5.79e-05,0.509,0.529,0.82,0.124,-11.371,0.0348,180.005,0.0357,2.0,0.0,4.0,1.0,5spFDEIIv5V1yEHxIBStKH,35.0
184.0,4EzkuveR9pLvDVFNx6foYD,181708.0,0.871,0.373,0.249,0.0,0.0962,-8.025,0.0461,71.552,0.21,0.0,1.0,4.0,1.0,4EzkuveR9pLvDVFNx6foYD,69.0
184.0,4EzkuveR9pLvDVFNx6foYD,181708.0,0.871,0.373,0.249,0.0,0.0962,-8.025,0.0461,71.552,0.21,0.0,1.0,4.0,1.0,4EzkuveR9pLvDVFNx6foYD,67.0
184.0,5Pwc4xIPtQLFEnJriah9YJ,164351.0,0.764,0.662,0.435,0.0,0.212,-9.15,0.034,118.02,0.56,11.0,0.0,4.0,1.0,5Pwc4xIPtQLFEnJriah9YJ,82.0
184.0,5Pwc4xIPtQLFEnJriah9YJ,164351.0,0.764,0.662,0.435,0.0,0.212,-9.15,0.034,118.02,0.56,11.0,0.0,4.0,1.0,5Pwc4xIPtQLFEnJriah9YJ,83.0
184.0,5Pwc4xIPtQLFEnJriah9YJ,164351.0,0.764,0.662,0.435,0.0,0.212,-9.15,0.034,118.02,0.56,11.0,0.0,4.0,1.0,5Pwc4xIPtQLFEnJriah9YJ,80.0
